entityId,canonicalName,category,currentImage,proposedUrl,author,license,licenseUrl,attribution,reviewDate,status,observations,resourceSha256,identityVerified,identityEvidenceUrl,licenseVerified,attributionVerified,rightsEvidenceUrl
world-cup:player:datahub:P-41647,Gonçalo Ramos,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-59837,Marcus Rashford,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-92812,Vinícius Júnior,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:6ddd9da34af830fa96436788,Julian QUINONES,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-00119,Gigi Riva,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-01945,André Ayew,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-02231,Diego Costa,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-03638,Raimundo Orsi,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-03658,César Sampaio,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-05511,Bernard Genghini,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-05537,Milan Galić,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-09973,Fritz Walter,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-10601,Juan Hohberg,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-17509,Paul Pogba,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-18314,Julio Salinas,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-19156,Agustín Delgado,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-21213,Jesper Olsen,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-22046,Paulo Wanchope,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-26616,Jung-hwan Ahn,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-27540,Memphis Depay,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-29080,Carlos Tevez,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-29274,Álvaro Morata,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-30739,Gheorghe Hagi,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-33570,Maxi Rodríguez,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-33839,Roger Hunt,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-34450,David Platt,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-34536,Giuseppe Meazza,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-35408,Karim Benzema,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-35865,Theodor Wagner,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-37275,Mile Jedinak,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-37840,Artem Dzyuba,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-38092,Harry Andersson,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-38969,Roger Piantoni,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-39356,Toni Kroos,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-42113,Ángel Di María,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-42223,Wahbi Khazri,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-42517,Youssef En-Nesyri,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-43196,Yerry Mina,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-44763,Rafael Márquez,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-47038,Nico Claesen,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-47496,Luis Artime,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-50564,Johan Cruyff,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-51339,Ernst Stojaspal,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-52190,Karl-Erik Palmér,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-53791,László Kiss,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-55170,Rónald Gómez,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-55855,Ștefan Dobay,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-58852,Gustav Wetterström,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-60597,Brian McBride,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-60896,Wolfgang Overath,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-60977,Géza Toldi,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-62157,Steven Gerrard,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-62214,Gianni Rivera,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-62861,Robert Prosinečki,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-65182,Andrej Kramarić,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-67663,José Augusto,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-68398,José Torres,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-70166,Carlos Peucelle,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-70804,Jean Nicolas,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-71884,Suat Mamat,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-72011,Eden Hazard,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-74389,Dušan Bajević,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-77922,Héctor Socorro,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-79374,Sven Jonasson,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-79617,Alain Giresse,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-80376,Daniel Passarella,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-81049,David Beckham,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-81234,Nat Lofthouse,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-82183,Adolf Scherer,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-83456,Eduard Malofeyev,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-84003,Michael Ballack,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-84878,Robbie Keane,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-85696,Aleksandar Mitrović,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-86942,Roberto Dinamite,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-87073,Stig Sundqvist,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-88041,Sami Al-Jaber,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-88416,Leopold Kielholz,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-88428,Cuauhtémoc Blanco,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-88899,Nelson Cuevas,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-89975,Pierre Littbarski,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-93318,Dragan Stojković,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-93334,Zoltán Czibor,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-95267,Jorge Burruchaga,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-96985,Gerry Armstrong,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-97414,Enzo Scifo,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-97601,Arne Nyberg,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-97666,José Luis Caminero,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-98528,Luís Fabiano,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-99158,Léopold Anoul,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-99590,Bryan Ruiz,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-99989,Walter Schachner,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:0380249fa999fc843b730ab5,Ilhan MANSIZ,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:04de3c158da2070970cccf7a,AMARILDO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:0e9e7d5667acf5ab8c8494ef,PREGUINHO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:3e12d013030c0310ef3ca875,ROMEU,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:4da1c22697146f0d02ba0ef0,TOSTAO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:50769cdcfbdabe3222112732,Alfred KOERNER,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:6e0b721a78645fdb8d6c2153,Andre SCHUERRLE,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:75745108dddad1236d8c7588,Juan ANSELMO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:7c3ffc04617fb32b7f1e91df,PERACIO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:9a051ba66b5bae884c143535,Buhran SARGUN,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:9aec9e003852eb49b01a7339,BALTAZAR,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:a47c0d8aba834dd6f316622f,SON Heungmin,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:a68b0f0b02f9616e9ef563bb,Samuel ETOO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:a867edafa1277f46f879ab92,DIDI,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:b024d8bafca056210dd0599f,Oreste Omar CORBATTA,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:b71ac4ab54734ddf54d77c12,Jackie FATTON,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:b81cff0215f3543c83843faf,PARK Jisung,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:b8f0a7c287756af11c3f56f8,Ivica BEK,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:c6019b7b83dbd06866010546,DIRCEU,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:c67eb3e17b6b5548c8112f21,FALCAO,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:dc886c485e690935da9781f1,Bouba DIOP,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:e40d1bb4fcd88b45fe55877f,Toza VESELINOVIC,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:ee034f4d2864c36bae78cf0e,SALEM ALDAWSARI,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:f5a1971c2ef02a5ab2263f20,OSCAR,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:ff94ae959e2fb68d219f9870,RICHARLISON,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-10739,Enzo Fernández,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-27349,Rafael Leão,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-31301,Ferran Torres,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-47137,Ramin Rezaeian,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-48955,Kevin De Bruyne,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-75890,Mohamed Salah,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:player:datahub:P-77224,Granit Xhaka,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:12848362087dc7b95f82bd08,Yoane WISSA,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:24f2f8a1bc6b90e8b4730e9a,Lautaro MARTINEZ,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:2f22c4a4aae78e7c901e99fa,Johan MANZAMBI,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:3410f8d7b8722fbc63691e6f,Bradley BARCOLA,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:40b92a7230ed54ab87f3976c,Elijah JUST,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:472f65d670f80287cda0dd24,Ismael SAIBARI,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:5346b80dfc6157b71652e554,Folarin BALOGUN,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:5e05c394006a49fe66688b0d,MATHEUS CUNHA,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:866abf48a155b37c114bfd90,Deniz UNDAV,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:cce6e0ad1ab71f1f3de13933,Raul JIMENEZ,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:db300c58fe26b21b310b49ca,Jonathan DAVID,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:eca6b28e94632e04b0a221e0,Charles DE KETELAERE,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
world-cup:unresolved:f68e18f9edf10097c9928228,Brian BROBBEY,world-cup-goals,monogram,,,,,,,needs_source,Pendiente de enlace y revisión manual del propietario.,,no,,no,no,
